Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
969, 82899, 82861, 82648, 82491, 82721, 82748, 82554, 82864, 82903, 82871, 82651, 82475, 82714, 82758, 82563, 82880
970, 82895, 82861, 82645, 82469, 82712, 82754, 82544, 82863, 82903, 82866, 82652, 82479, 82711, 82755, 82551, 82880
971, 82898, 82852, 82643, 82464, 82722, 82755, 82550, 82868, 82900, 82855, 82643, 82475, 82713, 82748, 82556, 82876
972, 82895, 82859, 82649, 82472, 82731, 82756, 82564, 82877, 82904, 82854, 82648, 82481, 82721, 82754, 82564, 82869
973, 82903, 82863, 82644, 82471, 82740, 82758, 82566, 82885, 82914, 82860, 82639, 82490, 82730, 82757, 82558, 82864
974, 82918, 82868, 82651, 82471, 82732, 82756, 82561, 82872, 82912, 82874, 82643, 82493, 82719, 82747, 82563, 82869
975, 82919, 82864, 82641, 82473, 82730, 82746, 82560, 82870, 82896, 82868, 82640, 82487, 82724, 82750, 82560, 82882
976, 82910, 82857, 82639, 82476, 82720, 82745, 82556, 82863, 82894, 82864, 82646, 82489, 82717, 82749, 82561, 82881
977, 82909, 82862, 82648, 82466, 82717, 82761, 82566, 82880, 82900, 82862, 82655, 82491, 82713, 82749, 82564, 82882
978, 82916, 82856, 82647, 82470, 82716, 82764, 82569, 82873, 82904, 82858, 82645, 82489, 82708, 82750, 82554, 82876
979, 82916, 82858, 82651, 82473, 82730, 82769, 82561, 82880, 82901, 82859, 82634, 82481, 82712, 82751, 82564, 82877
980, 82903, 82860, 82643, 82477, 82736, 82771, 82555, 82877, 82899, 82857, 82645, 82482, 82719, 82754, 82569, 82874
981, 82901, 82851, 82635, 82484, 82719, 82757, 82554, 82876, 82896, 82846, 82649, 82488, 82718, 82757, 82553, 82887
982, 82893, 82863, 82642, 82488, 82721, 82758, 82558, 82874, 82906, 82860, 82649, 82476, 82718, 82751, 82554, 82873
983, 82894, 82858, 82654, 82484, 82721, 82764, 82562, 82879, 82902, 82851, 82641, 82464, 82713, 82743, 82554, 82854
984, 82903, 82856, 82648, 82483, 82730, 82759, 82552, 82868, 82911, 82858, 82643, 82469, 82724, 82753, 82560, 82868
985, 82904, 82863, 82651, 82470, 82733, 82746, 82560, 82869, 82906, 82857, 82646, 82489, 82731, 82738, 82551, 82880
986, 82898, 82851, 82652, 82479, 82728, 82749, 82567, 82875, 82907, 82858, 82649, 82477, 82726, 82747, 82556, 82885
987, 82906, 82854, 82648, 82477, 82726, 82749, 82558, 82868, 82912, 82863, 82648, 82474, 82719, 82757, 82570, 82889
988, 82913, 82859, 82648, 82481, 82717, 82754, 82561, 82871, 82892, 82864, 82646, 82478, 82728, 82763, 82561, 82883
989, 82915, 82858, 82651, 82474, 82703, 82758, 82569, 82883, 82901, 82862, 82657, 82478, 82734, 82753, 82551, 82877
990, 82908, 82863, 82655, 82474, 82721, 82756, 82569, 82890, 82906, 82853, 82655, 82478, 82719, 82771, 82561, 82876
991, 82913, 82856, 82639, 82484, 82731, 82753, 82570, 82873, 82902, 82854, 82646, 82479, 82722, 82762, 82564, 82881
992, 82910, 82854, 82633, 82481, 82723, 82751, 82566, 82874, 82898, 82856, 82649, 82479, 82720, 82749, 82566, 82871
993, 82904, 82866, 82644, 82481, 82714, 82760, 82569, 82873, 82906, 82859, 82642, 82477, 82712, 82759, 82559, 82877
994, 82898, 82853, 82643, 82464, 82718, 82746, 82559, 82874, 82900, 82871, 82651, 82474, 82727, 82763, 82559, 82884
995, 82903, 82854, 82652, 82469, 82724, 82748, 82553, 82875, 82903, 82849, 82643, 82487, 82728, 82764, 82558, 82869
996, 55111, 55052, 54886, 54701, 54945, 54955, 54809, 55090, 55119, 55052, 54875, 54706, 54949, 54966, 54799, 55098
997, -56657, -56726, -56780, -56984, -56782, -56801, -56799, -56594, -56657, -56726, -56780, -56984, -56782, -56801, -56799, -56594
998, -84743, -84812, -84855, -85054, -84865, -84887, -84832, -84643, -84743, -84812, -84855, -85054, -84865, -84887, -84832, -84643
999, -84753, -84832, -84851, -85067, -84871, -84895, -84846, -84642, -84753, -84832, -84851, -85067, -84871, -84895, -84846, -84642
1000, -84765, -84817, -84850, -85064, -84874, -84897, -84844, -84634, -84765, -84817, -84850, -85064, -84874, -84897, -84844, -84634
1001, -84761, -84810, -84859, -85069, -84863, -84897, -84847, -84628, -84761, -84810, -84859, -85069, -84863, -84897, -84847, -84628
1002, -84749, -84819, -84860, -85067, -84863, -84894, -84857, -84644, -84749, -84819, -84860, -85067, -84863, -84894, -84857, -84644
1003, -84758, -84819, -84849, -85062, -84867, -84895, -84846, -84646, -84758, -84819, -84849, -85062, -84867, -84895, -84846, -84646
1004, -84759, -84807, -84847, -85061, -84860, -84891, -84836, -84647, -84759, -84807, -84847, -85061, -84860, -84891, -84836, -84647
1005, -84747, -84814, -84853, -85057, -84863, -84892, -84847, -84639, -84747, -84814, -84853, -85057, -84863, -84892, -84847, -84639
1006, -84744, -84816, -84845, -85047, -84874, -84891, -84849, -84639, -84744, -84816, -84845, -85047, -84874, -84891, -84849, -84639
1007, -84757, -84812, -84854, -85057, -84885, -84897, -84854, -84638, -84757, -84812, -84854, -85057, -84885, -84897, -84854, -84638
1008, -84756, -84816, -84850, -85062, -84873, -84907, -84844, -84636, -84756, -84816, -84850, -85062, -84873, -84907, -84844, -84636
1009, -84759, -84816, -84847, -85064, -84864, -84897, -84839, -84641, -84759, -84816, -84847, -85064, -84864, -84897, -84839, -84641
1010, -84756, -84810, -84843, -85062, -84861, -84897, -84841, -84649, -84756, -84810, -84843, -85062, -84861, -84897, -84841, -84649
1011, -84756, -84806, -84859, -85067, -84872, -84893, -84836, -84650, -84756, -84806, -84859, -85067, -84872, -84893, -84836, -84650
1012, -84754, -84801, -84864, -85060, -84867, -84897, -84851, -84646, -84754, -84801, -84864, -85060, -84867, -84897, -84851, -84646
1013, -84754, -84817, -84861, -85054, -84857, -84898, -84859, -84646, -84754, -84817, -84861, -85054, -84857, -84898, -84859, -84646
1014, -84759, -84817, -84851, -85063, -84865, -84898, -84861, -84639, -84759, -84817, -84851, -85063, -84865, -84898, -84861, -84639
1015, -84749, -84817, -84854, -85052, -84884, -84902, -84852, -84647, -84749, -84817, -84854, -85052, -84884, -84902, -84852, -84647
1016, -84742, -84815, -84851, -85057, -84871, -84898, -84852, -84643, -84742, -84815, -84851, -85057, -84871, -84898, -84852, -84643
1017, -84749, -84811, -84856, -85056, -84882, -84893, -84849, -84652, -84749, -84811, -84856, -85056, -84882, -84893, -84849, -84652
1018, -84753, -84806, -84847, -85056, -84877, -84894, -84841, -84652, -84753, -84806, -84847, -85056, -84877, -84894, -84841, -84652
1019, -84748, -84816, -84854, -85047, -84867, -84901, -84851, -84644, -84748, -84816, -84854, -85047, -84867, -84901, -84851, -84644
1020, -84748, -84817, -84857, -85051, -84872, -84899, -84848, -84641, -84748, -84817, -84857, -85051, -84872, -84899, -84848, -84641
1021, -84751, -84805, -84849, -85062, -84865, -84907, -84846, -84639, -84751, -84805, -84849, -85062, -84865, -84907, -84846, -84639
1022, -84754, -84816, -84849, -85059, -84864, -84893, -84842, -84642, -84754, -84816, -84849, -85059, -84864, -84893, -84842, -84642
1023, -84756, -84816, -84853, -85051, -84856, -84899, -84844, -84645, -84756, -84816, -84853, -85051, -84856, -84899, -84844, -84645
1024, -84762, -84822, -84852, -85057, -84866, -84899, -84842, -84651, -84762, -84822, -84852, -85057, -84866, -84899, -84842, -84651
1025, -84759, -84812, -84855, -85065, -84882, -84892, -84846, -84649, -84759, -84812, -84855, -85065, -84882, -84892, -84846, -84649
1026, -84755, -84813, -84847, -85066, -84864, -84894, -84845, -84636, -84755, -84813, -84847, -85066, -84864, -84894, -84845, -84636
1027, -84749, -84814, -84848, -85048, -84864, -84905, -84839, -84641, -84749, -84814, -84848, -85048, -84864, -84905, -84839, -84641
1028, -84736, -84804, -84847, -85054, -84879, -84897, -84841, -84646, -84736, -84804, -84847, -85054, -84879, -84897, -84841, -84646
1029, -84755, -84807, -84847, -85064, -84871, -84890, -84856, -84641, -84755, -84807, -84847, -85064, -84871, -84890, -84856, -84641
1030, -84751, -84807, -84847, -85061, -84859, -84890, -84841, -84632, -84751, -84807, -84847, -85061, -84859, -84890, -84841, -84632
1031, -84757, -84807, -84854, -85072, -84872, -84892, -84844, -84643, -84757, -84807, -84854, -85072, -84872, -84892, -84844, -84643
1032, -84752, -84804, -84851, -85066, -84865, -84899, -84847, -84647, -84752, -84804, -84851, -85066, -84865, -84899, -84847, -84647
1033, -84751, -84816, -84855, -85047, -84864, -84899, -84846, -84647, -84751, -84816, -84855, -85047, -84864, -84899, -84846, -84647
1034, -84752, -84813, -84869, -85061, -84859, -84898, -84843, -84639, -84752, -84813, -84869, -85061, -84859, -84898, -84843, -84639
1035, -84764, -84834, -84857, -85054, -84862, -84897, -84841, -84631, -84764, -84834, -84857, -85054, -84862, -84897, -84841, -84631
1036, -84761, -84821, -84861, -85061, -84867, -84892, -84831, -84630, -84761, -84821, -84861, -85061, -84867, -84892, -84831, -84630
1037, -84754, -84810, -84861, -85061, -84870, -84897, -84836, -84631, -84754, -84810, -84861, -85061, -84870, -84897, -84836, -84631
1038, -84760, -84801, -84859, -85062, -84864, -84887, -84844, -84644, -84760, -84801, -84859, -85062, -84864, -84887, -84844, -84644
1039, -84761, -84811, -84842, -85067, -84856, -84880, -84837, -84641, -84761, -84811, -84842, -85067, -84856, -84880, -84837, -84641
1040, -84762, -84806, -84841, -85059, -84857, -84876, -84847, -84641, -84762, -84806, -84841, -85059, -84857, -84876, -84847, -84641
1041, -84754, -84802, -84842, -85061, -84861, -84883, -84852, -84636, -84754, -84802, -84842, -85061, -84861, -84883, -84852, -84636
1042, -84753, -84814, -84840, -85064, -84859, -84897, -84849, -84642, -84753, -84814, -84840, -85064, -84859, -84897, -84849, -84642
1043, -84759, -84819, -84841, -85064, -84861, -84901, -84851, -84649, -84759, -84819, -84841, -85064, -84861, -84901, -84851, -84649
1044, -84759, -84821, -84853, -85066, -84867, -84896, -84855, -84646, -84759, -84821, -84853, -85066, -84867, -84896, -84855, -84646
1045, -84765, -84816, -84849, -85061, -84881, -84883, -84845, -84649, -84765, -84816, -84849, -85061, -84881, -84883, -84845, -84649
1046, -84763, -84811, -84855, -85067, -84877, -84886, -84830, -84642, -84763, -84811, -84855, -85067, -84877, -84886, -84830, -84642
1047, -84765, -84825, -84855, -85054, -84876, -84883, -84846, -84647, -84765, -84825, -84855, -85054, -84876, -84883, -84846, -84647
1048, -84755, -84819, -84849, -85049, -84861, -84887, -84859, -84642, -84755, -84819, -84849, -85049, -84861, -84887, -84859, -84642
1049, -84739, -84810, -84848, -85049, -84865, -84892, -84849, -84649, -84739, -84810, -84848, -85049, -84865, -84892, -84849, -84649
1050, -84747, -84822, -84854, -85056, -84874, -84892, -84859, -84648, -84747, -84822, -84854, -85056, -84874, -84892, -84859, -84648
1051, -84754, -84814, -84857, -85069, -84876, -84896, -84843, -84632, -84754, -84814, -84857, -85069, -84876, -84896, -84843, -84632
1052, -84747, -84819, -84847, -85064, -84864, -84896, -84835, -84641, -84747, -84819, -84847, -85064, -84864, -84896, -84835, -84641
1053, -84751, -84819, -84847, -85073, -84865, -84905, -84843, -84643, -84751, -84819, -84847, -85073, -84865, -84905, -84843, -84643
1054, -84752, -84824, -84848, -85071, -84861, -84896, -84852, -84639, -84752, -84824, -84848, -85071, -84861, -84896, -84852, -84639
1055, -84746, -84803, -84855, -85072, -84864, -84888, -84853, -84640, -84746, -84803, -84855, -85072, -84864, -84888, -84853, -84640
1056, -84751, -84801, -84837, -85056, -84878, -84897, -84835, -84641, -84751, -84801, -84837, -85056, -84878, -84897, -84835, -84641
1057, -84772, -84803, -84842, -85062, -84874, -84901, -84854, -84642, -84772, -84803, -84842, -85062, -84874, -84901, -84854, -84642
1058, -84759, -84815, -84856, -85073, -84866, -84899, -84842, -84636, -84759, -84815, -84856, -85073, -84866, -84899, -84842, -84636
1059, -84749, -84828, -84851, -85056, -84861, -84882, -84842, -84649, -84749, -84828, -84851, -85056, -84861, -84882, -84842, -84649
1060, -56967, -57029, -57074, -57282, -57074, -57097, -57085, -56874, -56967, -57029, -57074, -57282, -57074, -57097, -57085, -56874
1061, 54814, 54772, 54569, 54413, 54637, 54664, 54508, 54818, 54805, 54772, 54565, 54414, 54644, 54669, 54521, 54814
1062, 82898, 82850, 82643, 82483, 82714, 82758, 82563, 82873, 82904, 82856, 82640, 82470, 82713, 82755, 82558, 82883
1063, 82896, 82867, 82653, 82477, 82714, 82758, 82561, 82873, 82903, 82864, 82653, 82473, 82719, 82758, 82552, 82886
1064, 82898, 82863, 82652, 82476, 82709, 82755, 82560, 82874, 82902, 82853, 82653, 82478, 82726, 82751, 82562, 82876
1065, 82902, 82866, 82658, 82485, 82711, 82758, 82561, 82877, 82911, 82867, 82654, 82482, 82710, 82754, 82566, 82866
1066, 82909, 82869, 82660, 82489, 82721, 82763, 82564, 82885, 82907, 82876, 82644, 82485, 82714, 82758, 82563, 82868
1067, 82904, 82865, 82641, 82483, 82723, 82750, 82551, 82882, 82902, 82865, 82647, 82487, 82733, 82751, 82556, 82878
1068, 82903, 82861, 82652, 82471, 82727, 82762, 82550, 82885, 82908, 82868, 82635, 82475, 82726, 82758, 82554, 82875
1069, 82903, 82844, 82651, 82474, 82729, 82761, 82553, 82883, 82906, 82866, 82636, 82476, 82720, 82763, 82561, 82873
1070, 82896, 82856, 82644, 82478, 82716, 82743, 82554, 82877, 82904, 82853, 82643, 82482, 82726, 82753, 82559, 82866
1071, 82899, 82858, 82643, 82480, 82723, 82743, 82558, 82867, 82888, 82854, 82648, 82471, 82730, 82760, 82556, 82876
1072, 82907, 82852, 82640, 82484, 82725, 82756, 82566, 82876, 82899, 82858, 82652, 82474, 82724, 82747, 82560, 82880
1073, 82905, 82856, 82648, 82484, 82736, 82772, 82562, 82883, 82903, 82849, 82648, 82481, 82717, 82743, 82555, 82874
1074, 82902, 82853, 82651, 82470, 82730, 82763, 82554, 82870, 82894, 82861, 82648, 82473, 82723, 82753, 82541, 82873
1075, 82910, 82852, 82661, 82481, 82726, 82763, 82567, 82882, 82911, 82871, 82656, 82483, 82726, 82763, 82554, 82884
1076, 82913, 82853, 82656, 82492, 82723, 82756, 82555, 82868, 82925, 82862, 82648, 82485, 82721, 82769, 82564, 82888
1077, 82905, 82863, 82648, 82473, 82723, 82754, 82558, 82863, 82912, 82861, 82648, 82485, 82721, 82768, 82560, 82881
1078, 82905, 82859, 82639, 82481, 82723, 82756, 82564, 82871, 82904, 82866, 82659, 82481, 82719, 82766, 82558, 82884
1079, 82906, 82855, 82641, 82488, 82734, 82755, 82569, 82869, 82900, 82864, 82656, 82477, 82710, 82752, 82553, 82871
1080, 82913, 82855, 82651, 82495, 82726, 82753, 82560, 82881, 82897, 82860, 82643, 82473, 82721, 82750, 82555, 82864
1081, 82901, 82846, 82642, 82484, 82717, 82764, 82566, 82872, 82888, 82859, 82643, 82465, 82711, 82748, 82551, 82864
1082, 82892, 82856, 82643, 82483, 82717, 82749, 82558, 82863, 82905, 82869, 82638, 82462, 82704, 82759, 82549, 82871
1083, 82896, 82851, 82641, 82471, 82720, 82746, 82556, 82867, 82905, 82858, 82646, 82469, 82716, 82771, 82551, 82866
1084, 82903, 82857, 82640, 82473, 82721, 82762, 82563, 82881, 82901, 82848, 82636, 82476, 82716, 82755, 82546, 82867
1085, 82896, 82855, 82639, 82477, 82726, 82768, 82554, 82890, 82894, 82846, 82646, 82474, 82715, 82759, 82553, 82868
1086, 82895, 82861, 82643, 82474, 82736, 82751, 82564, 82896, 82894, 82866, 82659, 82483, 82734, 82764, 82568, 82880
1087, 82889, 82863, 82639, 82476, 82729, 82756, 82557, 82881, 82903, 82868, 82647, 82483, 82730, 82759, 82563, 82876
1088, 82900, 82848, 82644, 82480, 82727, 82756, 82562, 82867, 82901, 82863, 82647, 82486, 82724, 82753, 82565, 82873
1089, 82907, 82859, 82648, 82479, 82715, 82747, 82570, 82874, 82899, 82864, 82648, 82494, 82734, 82748, 82563, 82881
1090, 82906, 82863, 82644, 82476, 82721, 82747, 82559, 82883, 82911, 82861, 82657, 82482, 82731, 82754, 82549, 82888
1091, 82899, 82860, 82647, 82476, 82739, 82752, 82554, 82883, 82909, 82854, 82641, 82471, 82719, 82748, 82555, 82889
1092, 82898, 82857, 82643, 82482, 82726, 82764, 82561, 82884, 82899, 82866, 82640, 82469, 82725, 82751, 82563, 82876
1093, 82914, 82858, 82653, 82489, 82729, 82758, 82554, 82878, 82899, 82876, 82644, 82476, 82725, 82759, 82561, 82881
1094, 82909, 82858, 82663, 82485, 82729, 82758, 82554, 82874, 82898, 82856, 82644, 82468, 82726, 82745, 82556, 82869
1095, 82907, 82844, 82664, 82481, 82720, 82758, 82554, 82886, 82901, 82856, 82652, 82484, 82721, 82754, 82560, 82865
1096, 82915, 82859, 82658, 82486, 82721, 82756, 82558, 82878, 82912, 82865, 82648, 82491, 82724, 82764, 82568, 82879
1097, 82903, 82864, 82649, 82486, 82721, 82763, 82545, 82875, 82903, 82871, 82651, 82475, 82714, 82758, 82563, 82880
1098, 82899, 82856, 82653, 82484, 82722, 82754, 82562, 82877, 82903, 82866, 82652, 82479, 82711, 82755, 82551, 82880
1099, 82905, 82860, 82650, 82479, 82724, 82755, 82579, 82883, 82900, 82855, 82643, 82475, 82713, 82748, 82556, 82876
1100, 82911, 82863, 82648, 82483, 82728, 82759, 82571, 82874, 82904, 82854, 82648, 82481, 82721, 82754, 82564, 82869
1101, 82904, 82862, 82645, 82479, 82729, 82753, 82563, 82886, 82914, 82860, 82639, 82490, 82730, 82757, 82558, 82864
1102, 82896, 82855, 82650, 82468, 82733, 82752, 82558, 82893, 82912, 82874, 82643, 82493, 82719, 82747, 82563, 82869
1103, 82891, 82852, 82648, 82471, 82728, 82753, 82552, 82889, 82896, 82868, 82640, 82487, 82724, 82750, 82560, 82882
1104, 82896, 82861, 82643, 82483, 82729, 82755, 82549, 82877, 82894, 82864, 82646, 82489, 82717, 82749, 82561, 82881
1105, 82910, 82865, 82643, 82484, 82734, 82763, 82564, 82872, 82900, 82862, 82655, 82491, 82713, 82749, 82564, 82882
1106, 82903, 82861, 82638, 82477, 82728, 82759, 82559, 82881, 82904, 82858, 82645, 82489, 82708, 82750, 82554, 82876
1107, 82901, 82858, 82640, 82476, 82724, 82749, 82559, 82878, 82901, 82859, 82634, 82481, 82712, 82751, 82564, 82877
1108, 82899, 82863, 82658, 82478, 82711, 82759, 82551, 82878, 82899, 82857, 82645, 82482, 82719, 82754, 82569, 82874
1109, 82891, 82863, 82652, 82483, 82704, 82768, 82543, 82886, 82896, 82846, 82649, 82488, 82718, 82757, 82553, 82887
1110, 82896, 82864, 82645, 82484, 82713, 82761, 82561, 82890, 82906, 82860, 82649, 82476, 82718, 82751, 82554, 82873
1111, 82908, 82852, 82645, 82484, 82726, 82760, 82563, 82875, 82902, 82851, 82641, 82464, 82713, 82743, 82554, 82854
1112, 82904, 82851, 82646, 82490, 82723, 82761, 82565, 82871, 82911, 82858, 82643, 82469, 82724, 82753, 82560, 82868
1113, 82906, 82863, 82640, 82480, 82727, 82758, 82568, 82871, 82906, 82857, 82646, 82489, 82731, 82738, 82551, 82880
1114, 82898, 82856, 82647, 82477, 82716, 82749, 82559, 82878, 82907, 82858, 82649, 82477, 82726, 82747, 82556, 82885
1115, 82892, 82854, 82644, 82484, 82728, 82741, 82559, 82875, 82912, 82863, 82648, 82474, 82719, 82757, 82570, 82889
1116, 82898, 82859, 82640, 82494, 82729, 82766, 82566, 82881, 82892, 82864, 82646, 82478, 82728, 82763, 82561, 82883
1117, 82903, 82849, 82641, 82482, 82718, 82770, 82558, 82881, 82901, 82862, 82657, 82478, 82734, 82753, 82551, 82877
1118, 82911, 82856, 82648, 82483, 82721, 82761, 82568, 82882, 82906, 82853, 82655, 82478, 82719, 82771, 82561, 82876
1119, 82907, 82861, 82641, 82486, 82716, 82766, 82571, 82886, 82902, 82854, 82646, 82479, 82722, 82762, 82564, 82881
1120, 82914, 82871, 82636, 82481, 82718, 82764, 82566, 82885, 82898, 82856, 82649, 82479, 82720, 82749, 82566, 82871
